"Municipality ID","Municipality","Year","GINI","Income Rate"
20324,"San Pedro Pochutla",2015,0.432761013507843,0.121581003069878
20325,"San Pedro Quiatoni",2010,0.470486998558044,0.120993003249168
20325,"San Pedro Quiatoni",2015,0.379213988780975,0.126193001866341
20326,"San Pedro Sochiápam",2010,0.405699998140335,0.148920997977257
20326,"San Pedro Sochiápam",2015,0.399462014436722,0.162689998745918
20327,"San Pedro Tapanatepec",2010,0.428299993276596,0.120177999138832
20327,"San Pedro Tapanatepec",2015,0.399185985326767,0.14376999437809
20328,"San Pedro Taviche",2010,0.346340000629425,NA
20328,"San Pedro Taviche",2015,0.343028992414474,0.117513000965118
20329,"San Pedro Teozacoalco",2010,0.407864987850189,0.0690879970788956
20329,"San Pedro Teozacoalco",2015,0.366387993097305,0.183055996894836
20330,"San Pedro Teutila",2010,0.41245099902153,0.118468001484871
20330,"San Pedro Teutila",2015,0.357048988342285,0.167024001479149
20331,"San Pedro Tidaá",2010,0.441188007593155,0.156581997871399
20331,"San Pedro Tidaá",2015,0.393887996673584,0.169346004724503
20332,"San Pedro Topiltepec",2010,0.472144991159439,0.11218299716711
20332,"San Pedro Topiltepec",2015,0.365092009305954,0.180810004472733
20333,"San Pedro Totolápam",2010,0.466984987258911,0.146077007055283
20333,"San Pedro Totolápam",2015,0.391828000545502,0.129553005099297
20334,"Villa de Tututepec",2010,0.454376995563507,0.102675996720791
20334,"Villa de Tututepec",2015,0.387008994817734,0.13213999569416
20335,"San Pedro Yaneri",2010,0.394740998744965,0.132602006196976
20335,"San Pedro Yaneri",2015,0.375566005706787,0.220575004816055
20336,"San Pedro Yólox",2010,0.455202996730804,0.100056998431683
20336,"San Pedro Yólox",2015,0.34265199303627,0.172250002622604
20337,"San Pedro y San Pablo Ayutla",2010,0.488027989864349,0.0934550017118454
20337,"San Pedro y San Pablo Ayutla",2015,0.428846001625061,0.138775005936623
20338,"Villa de Etla",2010,0.477535992860794,0.11022099852562
20338,"Villa de Etla",2015,0.408571004867554,0.15685099363327
20339,"San Pedro y San Pablo Teposcolula",2010,0.545553982257843,0.0837650001049042
20339,"San Pedro y San Pablo Teposcolula",2015,0.405171006917953,0.147386997938156
20340,"San Pedro y San Pablo Tequixtepec",2010,0.435281991958618,0.125927999615669
20340,"San Pedro y San Pablo Tequixtepec",2015,0.387189000844955,0.133687004446983
20341,"San Pedro Yucunama",2010,0.440324008464813,0.1683100014925
20341,"San Pedro Yucunama",2015,0.367581009864807,0.283511996269226
20342,"San Raymundo Jalpan",2010,0.527509987354279,0.0827440023422241
20342,"San Raymundo Jalpan",2015,0.445852011442184,0.104717999696732
20343,"San Sebastián Abasolo",2010,0.454005002975464,0.14316600561142
20343,"San Sebastián Abasolo",2015,0.367834985256195,0.157051995396614
20344,"San Sebastián Coatlán",2010,0.393316000699997,0.150526002049446
20344,"San Sebastián Coatlán",2015,0.368055999279022,0.184646993875504
20345,"San Sebastián Ixcapa",2010,0.528303027153015,0.0910779982805252
20345,"San Sebastián Ixcapa",2015,0.410066992044449,0.121086001396179
20346,"San Sebastián Nicananduta",2010,0.448415994644165,0.149124994874001
20346,"San Sebastián Nicananduta",2015,0.393934994935989,0.158994004130363
20347,"San Sebastián Río Hondo",2010,0.390558004379272,0.111443996429443
20347,"San Sebastián Río Hondo",2015,0.331932991743088,NA
20348,"San Sebastián Tecomaxtlahuaca",2010,0.522787988185883,0.0937820002436638
20348,"San Sebastián Tecomaxtlahuaca",2015,0.435476005077362,0.115654997527599
20349,"San Sebastián Teitipac",2010,0.452100992202759,0.0809720009565353
20349,"San Sebastián Teitipac",2015,0.372220009565353,0.169570997357368
20350,"San Sebastián Tutla",2010,0.357322990894318,0.133943006396294
20350,"San Sebastián Tutla",2015,0.388071000576019,0.146945998072624
20351,"San Simón Almolongas",2010,0.426297008991241,0.0900460034608841
20351,"San Simón Almolongas",2015,0.360796004533768,0.175132006406784
20352,"San Simón Zahuatlán",2010,0.412001013755798,NA
20352,"San Simón Zahuatlán",2015,0.441435992717743,NA
20353,"Santa Ana",2010,0.413269996643066,0.139232993125916
20353,"Santa Ana",2015,0.344994008541107,0.191285997629166
20354,"Santa Ana Ateixtlahuaca",2010,0.338322997093201,0.194960996508598
20354,"Santa Ana Ateixtlahuaca",2015,0.365985989570618,0.196780994534492
20355,"Santa Ana Cuauhtémoc",2010,0.455514013767242,NA
20355,"Santa Ana Cuauhtémoc",2015,0.365871995687485,0.173279002308846
20356,"Santa Ana del Valle",2010,0.508307993412018,0.0995000004768372
20356,"Santa Ana del Valle",2015,0.378010004758835,0.131271004676819
20357,"Santa Ana Tavela",2010,0.402985990047455,0.135946005582809
20357,"Santa Ana Tavela",2015,0.360944986343384,0.177073001861572
20358,"Santa Ana Tlapacoyan",2010,0.454212993383408,0.110018000006676
20358,"Santa Ana Tlapacoyan",2015,0.364264011383057,0.150141999125481
20359,"Santa Ana Yareni",2010,0.426331996917725,0.135672003030777
20359,"Santa Ana Yareni",2015,0.346311002969742,0.230992004275322
20360,"Santa Ana Zegache",2010,0.409855008125305,0.222754999995232
20360,"Santa Ana Zegache",2015,0.376127004623413,0.143313005566597
20361,"Santa Catalina Quierí",2010,0.347865998744965,NA
20361,"Santa Catalina Quierí",2015,0.36812698841095,NA
20362,"Santa Catarina Cuixtla",2010,0.443457990884781,0.134811997413635
20362,"Santa Catarina Cuixtla",2015,0.345324993133545,0.184109002351761
20363,"Santa Catarina Ixtepeji",2010,0.429942011833191,0.148542001843452
20363,"Santa Catarina Ixtepeji",2015,0.343046993017197,0.209545999765396
20364,"Santa Catarina Juquila",2010,0.398631006479263,0.12652899324894
20364,"Santa Catarina Juquila",2015,0.437105000019073,0.11540199816227
20365,"Santa Catarina Lachatao",2010,0.446988999843597,0.134852007031441
20365,"Santa Catarina Lachatao",2015,0.394831985235214,0.15675100684166
20366,"Santa Catarina Loxicha",2010,0.412239998579025,NA
20366,"Santa Catarina Loxicha",2015,0.401133000850677,0.133212000131607
20367,"Santa Catarina Mechoacán",2010,0.48216900229454,0.101346001029015
20367,"Santa Catarina Mechoacán",2015,0.402974992990494,0.146734997630119
20368,"Santa Catarina Minas",2010,0.437723010778427,0.110711999237537
20368,"Santa Catarina Minas",2015,0.359358996152878,0.178344994783401
20369,"Santa Catarina Quiané",2010,0.502674996852875,0.0915030017495155
20369,"Santa Catarina Quiané",2015,0.388462990522385,0.147157996892929
20370,"Santa Catarina Tayata",2010,0.493194013834,0.12067499756813
20370,"Santa Catarina Tayata",2015,0.387118011713028,0.193455994129181
20371,"Santa Catarina Ticuá",2010,0.46458700299263,0.0931560024619102
20371,"Santa Catarina Ticuá",2015,0.40905699133873,0.136092007160187
20372,"Santa Catarina Yosonotú",2010,0.385428994894028,0.171308994293213
20372,"Santa Catarina Yosonotú",2015,0.370795994997025,0.178760007023811
20373,"Santa Catarina Zapoquila",2010,0.380205005407333,0.132940992712975
20373,"Santa Catarina Zapoquila",2015,0.354420989751816,0.176158994436264
20374,"Santa Cruz Acatepec",2010,0.3697449862957,0.181674003601074
20374,"Santa Cruz Acatepec",2015,0.396286010742188,0.135159000754356
20375,"Santa Cruz Amilpas",2010,0.378255009651184,0.148328006267548
20375,"Santa Cruz Amilpas",2015,0.411163002252579,0.15675200521946
20376,"Santa Cruz de Bravo",2010,0.482187002897263,0.0978979989886284
20376,"Santa Cruz de Bravo",2015,0.398977011442184,0.159737005829811
20377,"Santa Cruz Itundujia",2010,0.411906003952026,NA
20377,"Santa Cruz Itundujia",2015,0.365226000547409,0.17162199318409
20378,"Santa Cruz Mixtepec",2010,0.463239014148712,0.0759219974279404
20378,"Santa Cruz Mixtepec",2015,0.390592008829117,0.144849002361298
20379,"Santa Cruz Nundaco",2010,0.405553996562958,0.0917320027947426
20379,"Santa Cruz Nundaco",2015,0.35520800948143,0.14266400039196
20380,"Santa Cruz Papalutla",2010,0.424611002206802,0.149263992905617
20380,"Santa Cruz Papalutla",2015,0.334776997566223,0.205649003386497
20381,"Santa Cruz Tacache de Mina",2010,0.483931988477707,0.106711998581886
20381,"Santa Cruz Tacache de Mina",2015,0.37584000825882,0.155840992927551
20382,"Santa Cruz Tacahua",2010,0.375766009092331,NA
20382,"Santa Cruz Tacahua",2015,0.357620000839233,0.152000993490219
20383,"Santa Cruz Tayata",2010,0.411224991083145,0.14266400039196
20383,"Santa Cruz Tayata",2015,0.390641987323761,0.171636000275612
20384,"Santa Cruz Xitla",2010,0.408291012048721,0.109875001013279
20384,"Santa Cruz Xitla",2015,0.387380003929138,0.112553000450134
20385,"Santa Cruz Xoxocotlán",2010,0.459046006202698,0.124142996966839
20385,"Santa Cruz Xoxocotlán",2015,0.430319011211395,0.154422000050545
20386,"Santa Cruz Zenzontepec",2010,0.389387011528015,0.097629003226757
20386,"Santa Cruz Zenzontepec",2015,0.352117985486984,0.131145998835564
20387,"Santa Gertrudis",2010,0.486364006996155,0.0979309976100922
20387,"Santa Gertrudis",2015,0.391182988882065,0.131795004010201
20388,"Santa Inés del Monte",2010,0.396982997655869,NA
20388,"Santa Inés del Monte",2015,0.364268004894257,NA
20389,"Santa Inés Yatzeche",2010,0.40557000041008,NA
20389,"Santa Inés Yatzeche",2015,0.381262004375458,0.183290004730225
20390,"Santa Lucía del Camino",2010,0.394042998552322,0.141868993639946
20390,"Santa Lucía del Camino",2015,0.397466987371445,0.163341999053955
20391,"Santa Lucía Miahuatlán",2010,0.376877009868622,0.162994995713234
20391,"Santa Lucía Miahuatlán",2015,0.345086991786957,0.229720994830132
20392,"Santa Lucía Monteverde",2010,0.382665991783142,NA
20392,"Santa Lucía Monteverde",2015,0.374027013778687,0.0964670032262802
20393,"Santa Lucía Ocotlán",2010,0.360507994890213,0.178374007344246
20393,"Santa Lucía Ocotlán",2015,0.366986006498337,0.178367003798485
20394,"Santa María Alotepec",2010,0.449281007051468,0.0939410030841827
20394,"Santa María Alotepec",2015,0.374190986156464,0.112195000052452
20395,"Santa María Apazco",2010,0.345903009176254,0.205732002854347
20395,"Santa María Apazco",2015,0.340052992105484,0.173020005226135
20396,"Santa María la Asunción",2010,0.377099990844727,0.0618630014359951
20396,"Santa María la Asunción",2015,0.376807987689972,0.127059996128082
20397,"Heroica Ciudad de Tlaxiaco",2010,0.475937008857727,0.0988470017910004
20397,"Heroica Ciudad de Tlaxiaco",2015,0.446002990007401,0.141438007354736
20398,"Ayoquezco de Aldama",2010,0.41389998793602,0.119934000074863
20398,"Ayoquezco de Aldama",2015,0.400788009166718,0.119883999228477
20399,"Santa María Atzompa",2010,0.424416989088058,0.129072993993759
20399,"Santa María Atzompa",2015,0.430229991674423,0.15828900039196
20400,"Santa María Camotlán",2010,0.419019013643265,0.130830004811287
20400,"Santa María Camotlán",2015,0.347508996725082,0.184680998325348
20401,"Santa María Colotepec",2010,0.448922008275986,0.102734997868538
20401,"Santa María Colotepec",2015,0.455864012241364,0.123181000351906
20402,"Santa María Cortijo",2010,0.486741006374359,0.101366996765137
20402,"Santa María Cortijo",2015,0.386213004589081,0.138346999883652
20403,"Santa María Coyotepec",2010,0.509039998054504,0.0916810035705566
20403,"Santa María Coyotepec",2015,0.392363011837006,0.123297996819019
20404,"Santa María Chachoápam",2010,0.480327993631363,0.128609001636505
20404,"Santa María Chachoápam",2015,0.35189101099968,0.165777996182442
20405,"Villa de Chilapa de Díaz",2010,0.476832985877991,0.110518001019955
20405,"Villa de Chilapa de Díaz",2015,0.388374000787735,0.159482002258301
20406,"Santa María Chilchotla",2010,0.395146995782852,0.150262996554375
20406,"Santa María Chilchotla",2015,0.380594998598099,0.144146993756294
20407,"Santa María Chimalapa",2010,0.422145009040833,0.115785002708435
20407,"Santa María Chimalapa",2015,NA,NA
20408,"Santa María del Rosario",2010,0.465470999479294,0.146614998579025
20408,"Santa María del Rosario",2015,0.358812004327774,0.208021998405457
20409,"Santa María del Tule",2010,0.401897996664047,0.124876998364925
20409,"Santa María del Tule",2015,0.418063014745712,0.128104001283646
20410,"Santa María Ecatepec",2010,0.4322429895401,0.139803007245064
20410,"Santa María Ecatepec",2015,0.397518992424011,0.146503001451492
20411,"Santa María Guelacé",2010,0.445991992950439,0.105792000889778
20411,"Santa María Guelacé",2015,0.389043003320694,0.142859995365143
20412,"Santa María Guienagati",2010,0.405409008264542,0.153681993484497
20412,"Santa María Guienagati",2015,0.359784990549088,0.191101998090744
20413,"Santa María Huatulco",2010,0.447409003973007,0.0977850034832954
20413,"Santa María Huatulco",2015,0.432956010103226,0.133129999041557
20414,"Santa María Huazolotitlán",2010,0.432159006595612,0.12652799487114
20414,"Santa María Huazolotitlán",2015,0.376635998487473,0.137373998761177
20415,"Santa María Ipalapa",2010,0.472452998161316,0.0771040022373199
20415,"Santa María Ipalapa",2015,0.386920005083084,0.12822400033474
20416,"Santa María Ixcatlán",2010,0.344413995742798,0.232586994767189
20416,"Santa María Ixcatlán",2015,0.353823006153107,0.210964992642403
20417,"Santa María Jacatepec",2010,0.446525990962982,0.0989189967513084
20417,"Santa María Jacatepec",2015,0.378104001283646,0.144481003284454
20418,"Santa María Jalapa del Marqués",2010,0.448843985795975,0.117418996989727
20418,"Santa María Jalapa del Marqués",2015,0.450845003128052,0.145595997571945
20419,"Santa María Jaltianguis",2010,0.463247001171112,0.150426998734474
20419,"Santa María Jaltianguis",2015,0.357187986373901,0.217139005661011
20420,"Santa María Lachixío",2010,0.392275005578995,0.0881659984588623
20420,"Santa María Lachixío",2015,0.35291999578476,NA
20421,"Santa María Mixtequilla",2010,0.428249001502991,0.133450999855995
20421,"Santa María Mixtequilla",2015,0.408787995576859,0.145511001348495
20422,"Santa María Nativitas",2010,0.414207011461258,0.160532996058464
20422,"Santa María Nativitas",2015,0.414263993501663,0.141891002655029
20423,"Santa María Nduayaco",2010,0.39562401175499,0.168681994080544
20423,"Santa María Nduayaco",2015,0.382840991020203,0.187656000256538
20424,"Santa María Ozolotepec",2010,0.384790986776352,NA
20424,"Santa María Ozolotepec",2015,0.354864001274109,NA
20425,"Santa María Pápalo",2010,0.372298985719681,NA
20425,"Santa María Pápalo",2015,0.363344997167587,NA
20426,"Santa María Peñoles",2010,0.379357993602753,0.0933379977941513
20426,"Santa María Peñoles",2015,0.385890990495682,NA
20427,"Santa María Petapa",2010,0.476238012313843,0.098301999270916
20427,"Santa María Petapa",2015,NA,NA
20428,"Santa María Quiegolani",2010,0.408387005329132,0.092458002269268
20428,"Santa María Quiegolani",2015,0.426407992839813,0.118113003671169
20429,"Santa María Sola",2010,0.418704986572266,0.171805992722511
20429,"Santa María Sola",2015,0.375162988901138,0.197046995162964
20430,"Santa María Tataltepec",2010,0.373724013566971,NA
20430,"Santa María Tataltepec",2015,0.417872995138168,0.0712189972400665
20431,"Santa María Tecomavaca",2010,0.509518980979919,0.0768389999866486
20431,"Santa María Tecomavaca",2015,0.369554996490479,0.159098997712135
20432,"Santa María Temaxcalapa",2010,0.430889993906021,0.12678100168705
20432,"Santa María Temaxcalapa",2015,0.406554996967316,0.135859996080399
20433,"Santa María Temaxcaltepec",2010,0.404704004526138,NA
20433,"Santa María Temaxcaltepec",2015,0.343961000442505,0.118235997855663
20434,"Santa María Teopoxco",2010,0.374027997255325,0.184590995311737
20434,"Santa María Teopoxco",2015,0.359508007764816,0.186035007238388
20435,"Santa María Tepantlali",2010,0.397747009992599,0.134808003902435
20435,"Santa María Tepantlali",2015,0.367749005556107,0.159785002470016
20436,"Santa María Texcatitlán",2010,0.369536995887756,NA
20436,"Santa María Texcatitlán",2015,0.374433994293213,NA
20437,"Santa María Tlahuitoltepec",2010,0.47596800327301,0.102706998586655
20437,"Santa María Tlahuitoltepec",2015,0.401345014572144,0.110829003155231
20438,"Santa María Tlalixtac",2010,0.392783999443054,0.121848002076149
20438,"Santa María Tlalixtac",2015,0.370582014322281,0.197874993085861
20439,"Santa María Tonameca",2010,0.470171004533768,0.0857110023498535
20439,"Santa María Tonameca",2015,0.380466014146805,0.152624994516373
20440,"Santa María Totolapilla",2010,0.418806999921799,0.14070500433445
20440,"Santa María Totolapilla",2015,0.351801991462708,0.203051000833511
20441,"Santa María Xadani",2010,0.379705995321274,0.139900997281075
20441,"Santa María Xadani",2015,0.398393005132675,0.138387992978096
20442,"Santa María Yalina",2010,0.420150995254517,0.1440200060606
20442,"Santa María Yalina",2015,0.336995005607605,0.164726004004478
20443,"Santa María Yavesía",2010,0.421005994081497,0.179949000477791
20443,"Santa María Yavesía",2015,0.351148992776871,0.188890993595123
20444,"Santa María Yolotepec",2010,0.375719010829926,NA
20444,"Santa María Yolotepec",2015,0.36591300368309,0.178480997681618
20445,"Santa María Yosoyúa",2010,0.40531200170517,NA
20445,"Santa María Yosoyúa",2015,0.362376004457474,NA
20446,"Santa María Yucuhiti",2010,0.401309996843338,0.153970003128052
20446,"Santa María Yucuhiti",2015,0.378585994243622,0.167111992835999
20447,"Santa María Zacatepec",2010,0.498329997062683,0.10122200101614
20447,"Santa María Zacatepec",2015,0.425168007612228,0.14112700521946
20448,"Santa María Zaniza",2010,0.364432990550995,NA
20448,"Santa María Zaniza",2015,0.380003988742828,NA
20449,"Santa María Zoquitlán",2010,0.425269991159439,0.130957007408142
20449,"Santa María Zoquitlán",2015,0.353951990604401,0.124048002064228
20450,"Santiago Amoltepec",2010,0.392798990011215,0.0966880023479462
20450,"Santiago Amoltepec",2015,0.414893001317978,0.127262994647026
20451,"Santiago Apoala",2010,0.34484800696373,0.217527002096176
20451,"Santiago Apoala",2015,0.39987701177597,0.130695998668671
20452,"Santiago Apóstol",2010,0.408389985561371,0.127082005143166
20452,"Santiago Apóstol",2015,0.403414994478226,0.116208001971245
20453,"Santiago Astata",2010,0.479660004377365,0.090989001095295
20453,"Santiago Astata",2015,0.384479999542236,0.15132699906826
20454,"Santiago Atitlán",2010,0.386061996221542,0.112612001597881
20454,"Santiago Atitlán",2015,0.346410989761353,0.186267003417015
20455,"Santiago Ayuquililla",2010,0.446693986654282,0.106865003705025
20455,"Santiago Ayuquililla",2015,0.378179997205734,0.162309005856514
20456,"Santiago Cacaloxtepec",2010,0.477382987737656,0.110509999096394
20456,"Santiago Cacaloxtepec",2015,0.382892996072769,0.167787998914719
20457,"Santiago Camotlán",2010,0.37542799115181,0.127648994326591
20457,"Santiago Camotlán",2015,0.37949401140213,0.138493001461029
20458,"Santiago Comaltepec",2010,0.406186997890472,0.182264000177383
20458,"Santiago Comaltepec",2015,0.357289999723434,0.196272999048233
20459,"Villa de Santiago Chazumba",2010,0.486550003290176,0.101268000900745
20459,"Villa de Santiago Chazumba",2015,0.416451990604401,0.156602993607521
20460,"Santiago Choápam",2010,0.421730995178223,0.0917209982872009
20460,"Santiago Choápam",2015,0.360890001058578,0.164539992809296
20461,"Santiago del Río",2010,0.444059997797012,0.115955002605915
20461,"Santiago del Río",2015,0.42434498667717,0.143905997276306
20462,"Santiago Huajolotitlán",2010,0.512724995613098,0.107133999466896
20462,"Santiago Huajolotitlán",2015,0.396472007036209,0.142028003931046
20463,"Santiago Huauclilla",2010,0.426737993955612,0.135027006268501
20463,"Santiago Huauclilla",2015,0.378307998180389,0.164223998785019
20464,"Santiago Ihuitlán Plumas",2010,0.490893989801407,0.143672004342079
20464,"Santiago Ihuitlán Plumas",2015,0.411617994308472,0.214983001351357
20465,"Santiago Ixcuintepec",2010,0.366338014602661,NA
20465,"Santiago Ixcuintepec",2015,0.34365901350975,0.125813007354736
20466,"Santiago Ixtayutla",2010,0.404606014490128,0.124580003321171
20466,"Santiago Ixtayutla",2015,0.399500995874405,0.11811800301075
20467,"Santiago Jamiltepec",2010,0.463548004627228,0.104230001568794
20467,"Santiago Jamiltepec",2015,0.410481989383698,0.149247005581856
20468,"Santiago Jocotepec",2010,0.404487013816833,0.099821001291275
20468,"Santiago Jocotepec",2015,0.375909000635147,0.142129004001617
20469,"Santiago Juxtlahuaca",2010,0.508750975131989,0.082567997276783
20469,"Santiago Juxtlahuaca",2015,0.517214000225067,0.106438003480434
20470,"Santiago Lachiguiri",2010,0.394077003002167,0.116667002439499
20470,"Santiago Lachiguiri",2015,0.348484992980957,0.130168005824089
20471,"Santiago Lalopa",2010,0.38986599445343,0.212586000561714
20471,"Santiago Lalopa",2015,0.367572009563446,0.210716992616653
20472,"Santiago Laollaga",2010,0.477035999298096,0.0994969978928566
20472,"Santiago Laollaga",2015,0.439507007598877,0.131174996495247
20473,"Santiago Laxopa",2010,0.390385001897812,0.155516996979713
20473,"Santiago Laxopa",2015,0.336923986673355,0.243250995874405
20474,"Santiago Llano Grande",2010,0.529401004314423,0.0760470032691956
20474,"Santiago Llano Grande",2015,0.421380996704102,0.114547997713089
20475,"Santiago Matatlán",2010,0.424481004476547,0.104142002761364
20475,"Santiago Matatlán",2015,0.370314985513687,0.126904994249344
20476,"Santiago Miltepec",2010,0.425886005163193,0.160122007131577
20476,"Santiago Miltepec",2015,0.366643995046616,0.205338001251221
20477,"Santiago Minas",2010,0.410616993904114,0.122316002845764
20477,"Santiago Minas",2015,0.353060007095337,0.176884993910789
20478,"Santiago Nacaltepec",2010,0.377680003643036,0.22206999361515
20478,"Santiago Nacaltepec",2015,0.341724991798401,0.22138300538063
20479,"Santiago Nejapilla",2010,0.353897005319595,0.229494005441666
20479,"Santiago Nejapilla",2015,0.385190010070801,NA
20480,"Santiago Nundiche",2010,0.367884010076523,NA
20480,"Santiago Nundiche",2015,0.366333991289139,NA
20481,"Santiago Nuyoó",2010,0.402534008026123,0.130999997258186
20481,"Santiago Nuyoó",2015,0.396425008773804,0.168059006333351
20482,"Santiago Pinotepa Nacional",2010,0.441473990678787,0.101193003356457
20482,"Santiago Pinotepa Nacional",2015,0.425217002630234,0.132403999567032
20483,"Santiago Suchilquitongo",2010,0.408827006816864,0.130622997879982
20483,"Santiago Suchilquitongo",2015,0.392901986837387,0.161559000611305
20484,"Santiago Tamazola",2010,0.421627014875412,0.196853995323181
20484,"Santiago Tamazola",2015,0.376286000013351,0.0879629999399185
20485,"Santiago Tapextla",2010,0.411487013101578,0.136307999491692
20485,"Santiago Tapextla",2015,0.346370011568069,0.109621003270149
20486,"Villa Tejúpam de la Unión",2010,0.469413012266159,0.132703006267548
20486,"Villa Tejúpam de la Unión",2015,0.370546996593475,0.161491006612778
20487,"Santiago Tenango",2010,0.429832994937897,0.133013993501663
20487,"Santiago Tenango",2015,0.358996003866196,0.172823995351791
20488,"Santiago Tepetlapa",2010,0.388211011886597,0.22299200296402
20488,"Santiago Tepetlapa",2015,0.455830007791519,0.16177199780941
20489,"Santiago Tetepec",2010,0.423285007476807,0.175568997859955
20489,"Santiago Tetepec",2015,0.351065009832382,0.157784000039101
20490,"Santiago Texcalcingo",2010,0.363911002874374,NA
20490,"Santiago Texcalcingo",2015,0.374152004718781,NA
20491,"Santiago Textitlán",2010,0.391294986009598,0.115785002708435
20491,"Santiago Textitlán",2015,0.341102987527847,0.249069005250931
20492,"Santiago Tilantongo",2010,0.388447999954224,0.104682996869087
20492,"Santiago Tilantongo",2015,0.382840991020203,0.150085002183914
20493,"Santiago Tillo",2010,0.474206000566483,0.118652001023293
20493,"Santiago Tillo",2015,0.390197992324829,0.153579995036125
20494,"Santiago Tlazoyaltepec",2010,0.352483987808228,NA
20494,"Santiago Tlazoyaltepec",2015,0.36871400475502,NA
20495,"Santiago Xanica",2010,0.370624005794525,0.177541002631187
20495,"Santiago Xanica",2015,0.367877006530762,0.142158001661301
20496,"Santiago Xiacuí",2010,0.460191994905472,0.124081000685692
20496,"Santiago Xiacuí",2015,0.349752992391586,0.189318999648094
20497,"Santiago Yaitepec",2010,0.39198699593544,0.181688994169235
20497,"Santiago Yaitepec",2015,0.392702996730804,0.0975250005722046
20498,"Santiago Yaveo",2010,0.405247986316681,0.198590993881226
20498,"Santiago Yaveo",2015,0.351348012685776,0.154768005013466
20499,"Santiago Yolomécatl",2010,0.544655025005341,0.0859609991312027
20499,"Santiago Yolomécatl",2015,0.379658997058868,0.152987003326416
20500,"Santiago Yosondúa",2010,0.448808014392853,0.0822039991617203
20500,"Santiago Yosondúa",2015,0.403786987066269,0.13408400118351
20501,"Santiago Yucuyachi",2010,0.452311009168625,0.10003300011158
20501,"Santiago Yucuyachi",2015,0.392048001289368,0.0684959962964058
20502,"Santiago Zacatepec",2010,0.400288999080658,0.131327003240585
20502,"Santiago Zacatepec",2015,0.394564002752304,0.14996899664402
20503,"Santiago Zoochila",2010,0.378796011209488,0.224593997001648
20503,"Santiago Zoochila",2015,0.310119986534119,0.151232004165649
20504,"Nuevo Zoquiápam",2010,0.44317701458931,0.107046000659466
20504,"Nuevo Zoquiápam",2015,0.374996989965439,0.180234998464584
20505,"Santo Domingo Ingenio",2010,0.391972988843918,0.142091006040573
20505,"Santo Domingo Ingenio",2015,0.406076997518539,0.140421003103256
20506,"Santo Domingo Albarradas",2010,0.409276008605957,0.1317999958992
20506,"Santo Domingo Albarradas",2015,0.387632995843887,0.183670997619629
20507,"Santo Domingo Armenta",2010,0.425323009490967,0.102035999298096
20507,"Santo Domingo Armenta",2015,0.379862993955612,0.129752993583679
20508,"Santo Domingo Chihuitán",2010,0.460896998643875,0.109825000166893
20508,"Santo Domingo Chihuitán",2015,0.422531992197037,0.132944002747536
20509,"Santo Domingo de Morelos",2010,0.463461995124817,0.0702579990029335
20509,"Santo Domingo de Morelos",2015,0.40361699461937,0.119235999882221
20510,"Santo Domingo Ixcatlán",2010,0.406136006116867,NA
20510,"Santo Domingo Ixcatlán",2015,0.35097798705101,NA
20511,"Santo Domingo Nuxaá",2010,0.360967993736267,NA
20511,"Santo Domingo Nuxaá",2015,0.377510011196136,0.118978999555111
20512,"Santo Domingo Ozolotepec",2010,0.359026998281479,NA
20512,"Santo Domingo Ozolotepec",2015,0.378443986177444,NA
20513,"Santo Domingo Petapa",2010,0.425543993711472,0.134406000375748
20513,"Santo Domingo Petapa",2015,0.362827986478806,0.153384000062943
20514,"Santo Domingo Roayaga",2010,0.414456993341446,0.117977000772953
20514,"Santo Domingo Roayaga",2015,0.363712996244431,0.210254997014999
20515,"Santo Domingo Tehuantepec",2010,0.427408009767532,0.134877994656563
20515,"Santo Domingo Tehuantepec",2015,0.461342990398407,0.151517003774643
20516,"Santo Domingo Teojomulco",2010,0.426512002944946,0.064580999314785
20516,"Santo Domingo Teojomulco",2015,0.37882998585701,0.14012399315834
20517,"Santo Domingo Tepuxtepec",2010,0.427065998315811,0.0889559984207153
20517,"Santo Domingo Tepuxtepec",2015,0.372413992881775,0.183034002780914
20518,"Santo Domingo Tlatayápam",2010,0.482145994901657,0.0973239988088608
20518,"Santo Domingo Tlatayápam",2015,0.342922985553741,0.187769994139671
20519,"Santo Domingo Tomaltepec",2010,0.52987402677536,0.108323998749256
20519,"Santo Domingo Tomaltepec",2015,0.402052998542786,0.115521997213364
20520,"Santo Domingo Tonalá",2010,0.480415999889374,0.106098003685474
20520,"Santo Domingo Tonalá",2015,0.390594005584717,0.152364999055862
20521,"Santo Domingo Tonaltepec",2010,0.367673993110657,0.224035993218422
20521,"Santo Domingo Tonaltepec",2015,0.408167988061905,0.154790997505188
20522,"Santo Domingo Xagacía",2010,0.396970987319946,0.149529993534088
20522,"Santo Domingo Xagacía",2015,0.381296008825302,0.171608000993729
20523,"Santo Domingo Yanhuitlán",2010,0.507757008075714,0.114698998630047
20523,"Santo Domingo Yanhuitlán",2015,0.414550006389618,0.16015300154686
20524,"Santo Domingo Yodohino",2010,0.38570499420166,0.224279001355171
20524,"Santo Domingo Yodohino",2015,0.334540992975235,0.226983994245529
20525,"Santo Domingo Zanatepec",2010,0.425392001867294,0.10368800163269
20525,"Santo Domingo Zanatepec",2015,0.371345996856689,0.146014004945755
20526,"Santos Reyes Nopala",2010,0.446256011724472,0.096900999546051
